nH_cm2,nH_1e22,flux_broad_ph,flux_broad_erg
2.7443433032283683e+25,2744.3433032283683,5.707871613781572e-25,5.707871613781572e-25
2.8148123605075814e+25,2814.8123605075816,3.0503091369681005e-25,3.0503091369681005e-25
2.8870909173592345e+25,2887.0909173592345,1.6050489754169145e-25,1.6050489754169145e-25
2.9612254379880316e+25,2961.2254379880314,8.312567410927536e-26,8.312567410927536e-26
3.037263579703305e+25,3037.2635797033054,4.235530284723426e-26,4.235530284723426e-26
3.115254223555504e+25,3115.2542235555043,2.122388306556835e-26,2.122388306556835e-26
3.1952475057592007e+25,3195.2475057592005,1.0454431080171997e-26,1.0454431080171997e-26
3.2772948499233953e+25,3277.2948499233953,5.059921251922025e-27,5.059921251922025e-27
3.361449000108748e+25,3361.449000108748,2.405244843497994e-27,2.405244843497994e-27
3.447764054734471e+25,3447.7640547344713,1.12239665812492e-27,1.12239665812492e-27
3.5362955013550466e+25,3536.295501355047,5.139243274359843e-28,5.139243274359843e-28
3.6271002523306484e+25,3627.1002523306483,2.307844990949075e-28,2.307844990949075e-28
3.720236681413066e+25,3720.236681413066,1.0159029597532745e-28,1.0159029597532745e-28
3.8157646612712446e+25,3815.7646612712447,4.3814096677755517e-29,4.3814096677755517e-29
3.913745601980376e+25,3913.745601980376,1.8503920396996214e-29,1.8503920396996214e-29
4.014242490499309e+25,4014.242490499309,7.648358614476983e-30,7.648358614476983e-30
4.117319931161696e+25,4117.319931161695,3.0923431371903047e-30,3.0923431371903047e-30
4.223044187206655e+25,4223.044187206655,1.2222955766021754e-30,1.2222955766021754e-30
4.331483223376412e+25,4331.483223376412,4.720432458842513e-31,4.720432458842513e-31
4.442706749606856e+25,4442.706749606856,1.7801053345619442e-31,1.7801053345619442e-31
4.556786265841068e+25,4556.786265841069,6.550926271882126e-32,6.550926271882126e-32
4.6737951079924635e+25,4673.795107992463,2.3511521216207752e-32,2.3511521216207752e-32
4.7938084950891065e+25,4793.808495089106,8.224332717665068e-33,8.224332717665068e-33
4.916903577628022e+25,4916.903577628022,2.802052585553467e-33,2.802052585553467e-33
5.043159487171349e+25,5043.159487171349,9.29210146760656e-34,9.29210146760656e-34
5.172657387216045e+25,5172.657387216045,2.997177721568284e-34,2.997177721568284e-34
5.305480525369552e+25,5305.480525369552,9.396433286882504e-35,9.396433286882504e-35
5.44171428686591e+25,5441.71428686591,2.861203299994368e-35,2.861203299994368e-35
5.581446249454932e+25,5581.446249454932,8.455602468349447e-36,8.455602468349447e-36
5.72476623970219e+25,5724.76623970219,2.4233559763329838e-36,2.4233559763329838e-36
5.871766390733261e+25,5871.766390733262,6.730150595288457e-37,6.730150595288457e-37
6.022541201461928e+25,6022.541201461928,1.8097415910562545e-37,1.8097415910562545e-37
6.177187597338488e+25,6177.187597338488,4.707961066162314e-38,4.707961066162314e-38
6.335804992658241e+25,6335.804992658241,1.183871911969825e-38,1.183871911969825e-38
6.498495354469928e+25,6498.495354469928,2.875104911863633e-39,2.875104911863633e-39
6.665363268124893e+25,6665.363268124893,6.73738931637128e-40,6.73738931637128e-40
6.836516004510266e+25,6836.516004510267,1.5220202263284327e-40,1.5220202263284327e-40
7.012063589007148e+25,7012.063589007148,3.311552712548332e-41,3.311552712548332e-41
7.192118872221207e+25,7192.118872221207,6.932765809997859e-42,6.932765809997859e-42
7.376797602527746e+25,7376.797602527746,1.3951322343325718e-42,1.3951322343325718e-42
7.566218500481063e+25,7566.218500481063,2.6959854173171883e-43,2.6959854173171883e-43
7.76050333513357e+25,7760.5033351335705,4.997594781712913e-44,4.997594781712913e-44
7.959777002314978e+25,7959.777002314978,8.877328137081833e-45,8.877328137081833e-45
8.164167604921455e+25,8164.167604921455,1.50940479325821e-45,1.50940479325821e-45
8.373806535266473e+25,8373.806535266473,2.4538254122452558e-46,2.4538254122452558e-46
8.588828559546294e+25,8588.828559546295,3.809744147562458e-47,3.809744147562458e-47
8.809371904473956e+25,8809.371904473956,5.642207507502687e-48,5.642207507502687e-48
9.035578346138958e+25,9035.578346138958,7.961173401006785e-49,7.961173401006785e-49
9.267593301146826e+25,9267.593301146826,1.068907353426161e-49,1.068907353426161e-49
9.50556592010121e+25,9505.565920101211,1.3639055441074596e-50,1.3639055441074596e-50
9.749649183484097e+25,9749.649183484096,1.6517405891001435e-51,1.6517405891001435e-51
1e+26,10000.0,1.8959643972454678e-52,1.8959643972454678e-52
